gene,rf_gini,xgb_gain,xgb_cover,xgb_weight,xgb_mean,final_score
ELMOD3,0.0003680435812831224,0.0,0.0,0.0,0.0,0.0001840217906415612
BTBD9,0.000367746778526412,0.0,0.0,0.0,0.0,0.000183873389263206
MAP3K11,0.0003677437241570754,0.0,0.0,0.0,0.0,0.0001838718620785377
SPON2,0.0003676626772154074,0.0,0.0,0.0,0.0,0.0001838313386077037
YARS,0.00036756648547085454,0.0,0.0,0.0,0.0,0.00018378324273542727
PEX3,0.00036737637123113246,0.0,0.0,0.0,0.0,0.00018368818561556623
HSD17B8,0.00036688735160124653,0.0,0.0,0.0,0.0,0.00018344367580062327
KIAA0513,0.00036664826252651937,0.0,0.0,0.0,0.0,0.00018332413126325968
STARD3,0.00036658292933943197,0.0,0.0,0.0,0.0,0.00018329146466971598
PNMA1,0.0003664429708500492,0.0,0.0,0.0,0.0,0.0001832214854250246
PQLC1,0.0003664379049172692,0.0,0.0,0.0,0.0,0.0001832189524586346
MIF4GD,0.00036643635054184857,0.0,0.0,0.0,0.0,0.00018321817527092429
CCDC117,0.00036643578560344555,0.0,0.0,0.0,0.0,0.00018321789280172277
C1orf52,0.0003662299141352665,0.0,0.0,0.0,0.0,0.00018311495706763324
HBS1L,0.0003658238859788304,0.0,0.0,0.0,0.0,0.0001829119429894152
S100B,0.00036564505066795025,0.0,0.0,0.0,0.0,0.00018282252533397512
SLC35E3,0.00036535973298581977,0.0,0.0,0.0,0.0,0.00018267986649290988
ANKMY1,0.00036526993527503726,0.0,0.0,0.0,0.0,0.00018263496763751863
C11orf1,0.0003651528784719349,0.0,0.0,0.0,0.0,0.00018257643923596744
LRRFIP2,0.00036501923690691196,0.0,0.0,0.0,0.0,0.00018250961845345598
STAU1,0.00036498814178465054,0.0,0.0,0.0,0.0,0.00018249407089232527
NFKBIB,0.0003649440614963481,0.0,0.0,0.0,0.0,0.00018247203074817404
SRFBP1,0.00036490107186090096,0.0,0.0,0.0,0.0,0.00018245053593045048
SGMS1,0.0003648966335644915,0.0,0.0,0.0,0.0,0.00018244831678224574
PHIP,0.0003647029842579539,0.0,0.0,0.0,0.0,0.00018235149212897695
FAM210A,0.0003645629698943275,0.0,0.0,0.0,0.0,0.00018228148494716374
IRF2BPL,0.00036441719477528484,0.0,0.0,0.0,0.0,0.00018220859738764242
SIRPB2,0.00036436683670437546,0.0,0.0,0.0,0.0,0.00018218341835218773
C16orf58,0.00036420300565300943,0.0,0.0,0.0,0.0,0.00018210150282650471
RP11-65J3.1,0.00036419541030469077,0.0,0.0,0.0,0.0,0.00018209770515234538
WDR70,0.00036336941337718827,0.0,0.0,0.0,0.0,0.00018168470668859414
TFB2M,0.0003633640694525287,0.0,0.0,0.0,0.0,0.00018168203472626436
RP11-849H4.2,0.0003631971428023969,0.0,0.0,0.0,0.0,0.00018159857140119846
SUPT16H,0.00036315441231111686,0.0,0.0,0.0,0.0,0.00018157720615555843
RAVER1,0.0003630331626436439,0.0,0.0,0.0,0.0,0.00018151658132182195
RP11-327P2.5,0.00036253236087458807,0.0,0.0,0.0,0.0,0.00018126618043729404
COPG1,0.000362149382032291,0.0,0.0,0.0,0.0,0.0001810746910161455
NFYC,0.0003620211845678356,0.0,0.0,0.0,0.0,0.0001810105922839178
XAB2,0.0003618799835111323,0.0,0.0,0.0,0.0,0.00018093999175556615
GLI4,0.00036176849654667644,0.0,0.0,0.0,0.0,0.00018088424827333822
NCF4,0.00036143027800113187,0.0,0.0,0.0,0.0,0.00018071513900056593
TNFRSF10A,0.0003613905231705939,0.0,0.0,0.0,0.0,0.00018069526158529694
UCKL1,0.00036135582457280343,0.0,0.0,0.0,0.0,0.00018067791228640171
LPCAT3,0.00036124857237489113,0.0,0.0,0.0,0.0,0.00018062428618744557
PAFAH1B1,0.00036118714220131226,0.0,0.0,0.0,0.0,0.00018059357110065613
SF3B3,0.00036104318931967264,0.0,0.0,0.0,0.0,0.00018052159465983632
BHLHE40,0.000360803753403787,0.0,0.0,0.0,0.0,0.0001804018767018935
CRELD1,0.00036075082510317807,0.0,0.0,0.0,0.0,0.00018037541255158903
MPP1,0.0003606233699174019,0.0,0.0,0.0,0.0,0.00018031168495870095
BAG6,0.00036010278684908345,0.0,0.0,0.0,0.0,0.00018005139342454173
MAPK3,0.00036005967476944814,0.0,0.0,0.0,0.0,0.00018002983738472407
PRDM4,0.00035971750508701427,0.0,0.0,0.0,0.0,0.00017985875254350714
ARHGAP27,0.00035937179297693063,0.0,0.0,0.0,0.0,0.00017968589648846532
BLNK,0.0003593641180136893,0.0,0.0,0.0,0.0,0.00017968205900684465
USP22,0.0003593477958096968,0.0,0.0,0.0,0.0,0.0001796738979048484
CTDSPL2,0.00035932924711261474,0.0,0.0,0.0,0.0,0.00017966462355630737
GAPVD1,0.0003588528812943065,0.0,0.0,0.0,0.0,0.00017942644064715326
ZCCHC10,0.0003587232044818194,0.0,0.0,0.0,0.0,0.0001793616022409097
MARCKS,0.00035864991338959047,0.0,0.0,0.0,0.0,0.00017932495669479524
PPWD1,0.00035855431680049753,0.0,0.0,0.0,0.0,0.00017927715840024877
ARHGAP12,0.00035800017876854963,0.0,0.0,0.0,0.0,0.00017900008938427482
PIGX,0.000357877398092713,0.0,0.0,0.0,0.0,0.0001789386990463565
C2orf49,0.0003578578168598229,0.0,0.0,0.0,0.0,0.00017892890842991145
ABCG1,0.0003578205477547329,0.0,0.0,0.0,0.0,0.00017891027387736646
MCOLN1,0.0003577852616420027,0.0,0.0,0.0,0.0,0.00017889263082100136
GART,0.0003577704234101069,0.0,0.0,0.0,0.0,0.00017888521170505344
ZNF611,0.0003574352782100996,0.0,0.0,0.0,0.0,0.0001787176391050498
ZFC3H1,0.00035741876032549253,0.0,0.0,0.0,0.0,0.00017870938016274627
ABR,0.00035685789909217124,0.0,0.0,0.0,0.0,0.00017842894954608562
RIPK1,0.00035676086326275037,0.0,0.0,0.0,0.0,0.00017838043163137518
RABL3,0.0003567363940941466,0.0,0.0,0.0,0.0,0.0001783681970470733
CKB,0.0003566828187322739,0.0,0.0,0.0,0.0,0.00017834140936613696
TEX10,0.000356464754317749,0.0,0.0,0.0,0.0,0.0001782323771588745
PLIN3,0.00035645021137310366,0.0,0.0,0.0,0.0,0.00017822510568655183
MPP6,0.0003563953523098623,0.0,0.0,0.0,0.0,0.00017819767615493115
RCOR3,0.00035633093376697376,0.0,0.0,0.0,0.0,0.00017816546688348688
ERGIC2,0.00035628358193217686,0.0,0.0,0.0,0.0,0.00017814179096608843
RP11-104L21.3,0.00035626945917278935,0.0,0.0,0.0,0.0,0.00017813472958639468
ARID3B,0.00035611856928495354,0.0,0.0,0.0,0.0,0.00017805928464247677
RP1-3J17.3,0.000356092646050743,0.0,0.0,0.0,0.0,0.0001780463230253715
PNPT1,0.0003560731676419096,0.0,0.0,0.0,0.0,0.0001780365838209548
KIAA0100,0.00035585681908080084,0.0,0.0,0.0,0.0,0.00017792840954040042
ANKRD49,0.00035564343841275163,0.0,0.0,0.0,0.0,0.00017782171920637581
PARN,0.0003552388164014706,0.0,0.0,0.0,0.0,0.0001776194082007353
RBM18,0.00035463361237727435,0.0,0.0,0.0,0.0,0.00017731680618863718
CWC22,0.00035453188918724667,0.0,0.0,0.0,0.0,0.00017726594459362334
FRYL,0.0003545249136420571,0.0,0.0,0.0,0.0,0.00017726245682102854
ASXL2,0.0003545078465948199,0.0,0.0,0.0,0.0,0.00017725392329740995
MUS81,0.00035448997020992443,0.0,0.0,0.0,0.0,0.00017724498510496222
APPBP2,0.00035430878621859447,0.0,0.0,0.0,0.0,0.00017715439310929724
STAMBP,0.0003542764302244382,0.0,0.0,0.0,0.0,0.0001771382151122191
LPP,0.0003542458618035013,0.0,0.0,0.0,0.0,0.00017712293090175064
ST6GALNAC4,0.0003542074563120641,0.0,0.0,0.0,0.0,0.00017710372815603204
SC5D,0.0003541285174555732,0.0,0.0,0.0,0.0,0.0001770642587277866
SLAMF1,0.00035402753546251756,0.0,0.0,0.0,0.0,0.00017701376773125878
RP11-554J4.1,0.0003538593678900401,0.0,0.0,0.0,0.0,0.00017692968394502004
DLG1,0.0003538590987809925,0.0,0.0,0.0,0.0,0.00017692954939049624
FAM211A,0.00035353314690809767,0.0,0.0,0.0,0.0,0.00017676657345404884
ELAC2,0.00035321803308091277,0.0,0.0,0.0,0.0,0.00017660901654045639
TSPAN3,0.0003531221179890312,0.0,0.0,0.0,0.0,0.0001765610589945156
DDX3X,0.00035268928630544387,0.0,0.0,0.0,0.0,0.00017634464315272193
PPP2R5E,0.00035234614402106083,0.0,0.0,0.0,0.0,0.00017617307201053041
RP1-8B1.4,0.0003521526968388311,0.0,0.0,0.0,0.0,0.00017607634841941555
MARCH5,0.0003521373950847077,0.0,0.0,0.0,0.0,0.00017606869754235386
MLLT3,0.0003521182582005624,0.0,0.0,0.0,0.0,0.0001760591291002812
POLR2B,0.00035206394409467934,0.0,0.0,0.0,0.0,0.00017603197204733967
ZNF267,0.0003520494672410317,0.0,0.0,0.0,0.0,0.00017602473362051584
SGPP1,0.00035200851829179057,0.0,0.0,0.0,0.0,0.00017600425914589529
PTTG1,0.000351995826190642,0.0,0.0,0.0,0.0,0.000175997913095321
KSR1,0.00035158978941704033,0.0,0.0,0.0,0.0,0.00017579489470852017
PRDM8,0.00035158145576241306,0.0,0.0,0.0,0.0,0.00017579072788120653
AMBRA1,0.00035149579446007,0.0,0.0,0.0,0.0,0.000175747897230035
DAAM1,0.0003512104217300591,0.0,0.0,0.0,0.0,0.00017560521086502955
UBN1,0.00035073143136099934,0.0,0.0,0.0,0.0,0.00017536571568049967
USP24,0.00035051190905219145,0.0,0.0,0.0,0.0,0.00017525595452609573
ATG2B,0.00035046678436869225,0.0,0.0,0.0,0.0,0.00017523339218434612
AKIP1,0.0003504033562409704,0.0,0.0,0.0,0.0,0.0001752016781204852
ZNF821,0.00035039161565596656,0.0,0.0,0.0,0.0,0.00017519580782798328
PAPOLG,0.00035035361868889295,0.0,0.0,0.0,0.0,0.00017517680934444647
RP11-252A24.7,0.00035023562689873503,0.0,0.0,0.0,0.0,0.00017511781344936751
LINC00116,0.00035000116190419444,0.0,0.0,0.0,0.0,0.00017500058095209722
ITPK1,0.00034983542803831535,0.0,0.0,0.0,0.0,0.00017491771401915768
TCF12,0.0003497651578439938,0.0,0.0,0.0,0.0,0.0001748825789219969
YIF1B,0.0003495421392119301,0.0,0.0,0.0,0.0,0.00017477106960596506
TYW1,0.00034937177843165725,0.0,0.0,0.0,0.0,0.00017468588921582863
NCOA3,0.00034924352737609945,0.0,0.0,0.0,0.0,0.00017462176368804972
ZNF780A,0.0003492418828512735,0.0,0.0,0.0,0.0,0.00017462094142563675
AKT3,0.00034897115358515664,0.0,0.0,0.0,0.0,0.00017448557679257832
SLC25A36,0.00034872777135479266,0.0,0.0,0.0,0.0,0.00017436388567739633
MAP3K3,0.000348604225037258,0.0,0.0,0.0,0.0,0.000174302112518629
PXK,0.00034857432135180865,0.0,0.0,0.0,0.0,0.00017428716067590432
CD300E,0.0003485527501846322,0.0,0.0,0.0,0.0,0.0001742763750923161
ZNF211,0.00034814725868901524,0.0,0.0,0.0,0.0,0.00017407362934450762
SEC24C,0.0003480580340072856,0.0,0.0,0.0,0.0,0.0001740290170036428
TMEM218,0.0003478526873898845,0.0,0.0,0.0,0.0,0.00017392634369494225
GEMIN6,0.0003472637875249795,0.0,0.0,0.0,0.0,0.00017363189376248976
NECAP1,0.00034692883844979254,0.0,0.0,0.0,0.0,0.00017346441922489627
MKLN1,0.00034684730099137826,0.0,0.0,0.0,0.0,0.00017342365049568913
C21orf91,0.00034676053994722115,0.0,0.0,0.0,0.0,0.00017338026997361058
HAUS3,0.00034674628770430064,0.0,0.0,0.0,0.0,0.00017337314385215032
ZDHHC16,0.00034670591357416634,0.0,0.0,0.0,0.0,0.00017335295678708317
FAM219B,0.00034656627869787205,0.0,0.0,0.0,0.0,0.00017328313934893602
REPS1,0.00034645499142934205,0.0,0.0,0.0,0.0,0.00017322749571467103
CD38,0.00034612363825320115,0.0,0.0,0.0,0.0,0.00017306181912660058
PELP1,0.0003457429281597386,0.0,0.0,0.0,0.0,0.0001728714640798693
PSMA6,0.00034539904848230577,0.0,0.0,0.0,0.0,0.00017269952424115288
GMIP,0.00034525285415328564,0.0,0.0,0.0,0.0,0.00017262642707664282
TCOF1,0.0003449361654262331,0.0,0.0,0.0,0.0,0.00017246808271311655
CTD-3131K8.2,0.00034440942198218314,0.0,0.0,0.0,0.0,0.00017220471099109157
BRD8,0.0003442976892226484,0.0,0.0,0.0,0.0,0.0001721488446113242
SEMA4A,0.0003442494302033175,0.0,0.0,0.0,0.0,0.00017212471510165875
FAM172A,0.000344006253703083,0.0,0.0,0.0,0.0,0.0001720031268515415
TMEM259,0.0003439939560682797,0.0,0.0,0.0,0.0,0.00017199697803413984
ABHD3,0.00034383452851703564,0.0,0.0,0.0,0.0,0.00017191726425851782
INSIG2,0.0003437084883043881,0.0,0.0,0.0,0.0,0.00017185424415219405
RFX7,0.00034345070313767436,0.0,0.0,0.0,0.0,0.00017172535156883718
CEP89,0.000343308210464646,0.0,0.0,0.0,0.0,0.000171654105232323
RP11-138A9.1,0.0003430861838983414,0.0,0.0,0.0,0.0,0.0001715430919491707
NAB1,0.000343046942307076,0.0,0.0,0.0,0.0,0.000171523471153538
ZBED6,0.0003429467737215289,0.0,0.0,0.0,0.0,0.00017147338686076445
UBE2W,0.00034293605928105544,0.0,0.0,0.0,0.0,0.00017146802964052772
H2AFX,0.00034293382864011916,0.0,0.0,0.0,0.0,0.00017146691432005958
RNF123,0.00034290242691421076,0.0,0.0,0.0,0.0,0.00017145121345710538
NOMO1,0.00034287209434457326,0.0,0.0,0.0,0.0,0.00017143604717228663
PCSK1N,0.00034276284808713365,0.0,0.0,0.0,0.0,0.00017138142404356683
IMPA1,0.00034253187299696305,0.0,0.0,0.0,0.0,0.00017126593649848153
SETD6,0.00034252584130193203,0.0,0.0,0.0,0.0,0.00017126292065096601
ZMAT3,0.00034237728891618936,0.0,0.0,0.0,0.0,0.00017118864445809468
SETD2,0.00034219352437699416,0.0,0.0,0.0,0.0,0.00017109676218849708
COPA,0.00034210837150591955,0.0,0.0,0.0,0.0,0.00017105418575295977
FCRL3,0.00034203453568073275,0.0,0.0,0.0,0.0,0.00017101726784036637
ZNF354A,0.0003418851247595834,0.0,0.0,0.0,0.0,0.0001709425623797917
PRCC,0.00034177227255538474,0.0,0.0,0.0,0.0,0.00017088613627769237
PCM1,0.00034153344228840163,0.0,0.0,0.0,0.0,0.00017076672114420082
FZR1,0.00034148873520657046,0.0,0.0,0.0,0.0,0.00017074436760328523
IGSF8,0.00034139752371905533,0.0,0.0,0.0,0.0,0.00017069876185952767
RRAS2,0.00034135464388999155,0.0,0.0,0.0,0.0,0.00017067732194499577
ZNF775,0.0003412648220340752,0.0,0.0,0.0,0.0,0.0001706324110170376
ROGDI,0.00034125407085598567,0.0,0.0,0.0,0.0,0.00017062703542799283
RP11-277L2.3,0.0003411344040045288,0.0,0.0,0.0,0.0,0.0001705672020022644
ZSCAN16,0.0003409185793987851,0.0,0.0,0.0,0.0,0.00017045928969939254
POLG,0.00034088181558610014,0.0,0.0,0.0,0.0,0.00017044090779305007
TCHP,0.00034070162845363424,0.0,0.0,0.0,0.0,0.00017035081422681712
MLST8,0.0003406376034037755,0.0,0.0,0.0,0.0,0.00017031880170188774
HLA-DOA,0.0003405423390047593,0.0,0.0,0.0,0.0,0.00017027116950237966
ATXN1,0.00034052998105139513,0.0,0.0,0.0,0.0,0.00017026499052569756
ZNF420,0.0003403358724667534,0.0,0.0,0.0,0.0,0.0001701679362333767
KLRD1,0.0003403275621642991,0.0,0.0,0.0,0.0,0.00017016378108214954
CNOT6L,0.00034025459028972266,0.0,0.0,0.0,0.0,0.00017012729514486133
KCNG1,0.00034000915880954283,0.0,0.0,0.0,0.0,0.00017000457940477142
SLFN12L,0.0003399306608574274,0.0,0.0,0.0,0.0,0.0001699653304287137
ZBTB17,0.00033985839867330277,0.0,0.0,0.0,0.0,0.00016992919933665138
ARHGAP10,0.00033945573774618495,0.0,0.0,0.0,0.0,0.00016972786887309248
C20orf194,0.00033915673813984923,0.0,0.0,0.0,0.0,0.00016957836906992461
MESDC1,0.00033904015040607744,0.0,0.0,0.0,0.0,0.00016952007520303872
C17orf75,0.00033899417339092967,0.0,0.0,0.0,0.0,0.00016949708669546483
MRFAP1L1,0.00033886894653503393,0.0,0.0,0.0,0.0,0.00016943447326751696
TGFBI,0.00033875595439595847,0.0,0.0,0.0,0.0,0.00016937797719797923
MAPK8,0.00033848499861575666,0.0,0.0,0.0,0.0,0.00016924249930787833
PTPN23,0.0003384679963091155,0.0,0.0,0.0,0.0,0.00016923399815455776
DYM,0.00033837414730359766,0.0,0.0,0.0,0.0,0.00016918707365179883
FRAT2,0.0003383364405726557,0.0,0.0,0.0,0.0,0.00016916822028632784
EI24,0.0003381801821124613,0.0,0.0,0.0,0.0,0.00016909009105623064
MRPL50,0.00033795709012615773,0.0,0.0,0.0,0.0,0.00016897854506307887
DNM2,0.00033781809228516924,0.0,0.0,0.0,0.0,0.00016890904614258462
RAB3GAP2,0.0003375712456904422,0.0,0.0,0.0,0.0,0.0001687856228452211
TMEM9,0.0003373757791629207,0.0,0.0,0.0,0.0,0.00016868788958146035
CPOX,0.0003371702683943274,0.0,0.0,0.0,0.0,0.0001685851341971637
NIN,0.00033706132954204127,0.0,0.0,0.0,0.0,0.00016853066477102063
HNRNPLL,0.0003367767116078742,0.0,0.0,0.0,0.0,0.0001683883558039371
PLA2G16,0.0003366483352502362,0.0,0.0,0.0,0.0,0.0001683241676251181
RENBP,0.0003359286678587808,0.0,0.0,0.0,0.0,0.0001679643339293904
FAM46C,0.0003357685300519837,0.0,0.0,0.0,0.0,0.00016788426502599186
ALDH3A2,0.0003355218730107021,0.0,0.0,0.0,0.0,0.00016776093650535106
TRMT11,0.0003355060514532893,0.0,0.0,0.0,0.0,0.00016775302572664464
NOC4L,0.00033545321350576937,0.0,0.0,0.0,0.0,0.00016772660675288468
SIGLEC14,0.0003353858582361233,0.0,0.0,0.0,0.0,0.00016769292911806164
EXOSC7,0.00033501126387772286,0.0,0.0,0.0,0.0,0.00016750563193886143
MTIF2,0.0003349752214233631,0.0,0.0,0.0,0.0,0.00016748761071168155
FLCN,0.00033496904129601203,0.0,0.0,0.0,0.0,0.00016748452064800602
CREB3L2,0.00033491453624826943,0.0,0.0,0.0,0.0,0.00016745726812413472
TCTEX1D2,0.00033470308123271115,0.0,0.0,0.0,0.0,0.00016735154061635557
IFT88,0.0003344397316135642,0.0,0.0,0.0,0.0,0.0001672198658067821
KPNA2,0.0003344279235938457,0.0,0.0,0.0,0.0,0.00016721396179692285
TCTN3,0.00033437427892600476,0.0,0.0,0.0,0.0,0.00016718713946300238
TRMT10C,0.0003343577777991173,0.0,0.0,0.0,0.0,0.00016717888889955865
SDCCAG8,0.00033421789475802466,0.0,0.0,0.0,0.0,0.00016710894737901233
DHRS1,0.0003341718270567792,0.0,0.0,0.0,0.0,0.0001670859135283896
ANKRD18B,0.0003341405912301185,0.0,0.0,0.0,0.0,0.00016707029561505924
AC084018.1,0.00033412486926468436,0.0,0.0,0.0,0.0,0.00016706243463234218
MAT2A,0.0003339847322838792,0.0,0.0,0.0,0.0,0.0001669923661419396
ZNF584,0.00033398442075616684,0.0,0.0,0.0,0.0,0.00016699221037808342
C1orf109,0.000333891115247025,0.0,0.0,0.0,0.0,0.0001669455576235125
JDP2,0.00033382036219258205,0.0,0.0,0.0,0.0,0.00016691018109629103
TOLLIP-AS1,0.00033373478712241426,0.0,0.0,0.0,0.0,0.00016686739356120713
IL18,0.000333691197166939,0.0,0.0,0.0,0.0,0.0001668455985834695
MPP7,0.00033368083086993274,0.0,0.0,0.0,0.0,0.00016684041543496637
FARS2,0.00033356125959793203,0.0,0.0,0.0,0.0,0.00016678062979896602
THBS3,0.0003334665439262688,0.0,0.0,0.0,0.0,0.0001667332719631344
MARCH6,0.00033346286139637364,0.0,0.0,0.0,0.0,0.00016673143069818682
EP400,0.0003330010599651409,0.0,0.0,0.0,0.0,0.00016650052998257045
KBTBD2,0.0003327504868047217,0.0,0.0,0.0,0.0,0.00016637524340236084
DHRS12,0.0003325563031635113,0.0,0.0,0.0,0.0,0.00016627815158175565
SPEF2,0.00033234041638710555,0.0,0.0,0.0,0.0,0.00016617020819355277
ZNF669,0.0003323320516812222,0.0,0.0,0.0,0.0,0.0001661660258406111
TMEM183A,0.0003320572115451657,0.0,0.0,0.0,0.0,0.00016602860577258284
FUBP1,0.00033195032618326987,0.0,0.0,0.0,0.0,0.00016597516309163493
IRAK1,0.00033194527465852985,0.0,0.0,0.0,0.0,0.00016597263732926493
GMDS,0.0003318591846945642,0.0,0.0,0.0,0.0,0.0001659295923472821
FOLR3,0.00033183067363991986,0.0,0.0,0.0,0.0,0.00016591533681995993
MGST1,0.0003314564016638838,0.0,0.0,0.0,0.0,0.0001657282008319419
YIF1A,0.0003313567180144751,0.0,0.0,0.0,0.0,0.00016567835900723756
PHKA2,0.0003313278690554087,0.0,0.0,0.0,0.0,0.00016566393452770436
RDX,0.0003311920953713996,0.0,0.0,0.0,0.0,0.0001655960476856998
PRKACB,0.0003311012018966386,0.0,0.0,0.0,0.0,0.0001655506009483193
FOCAD,0.00033109327596627535,0.0,0.0,0.0,0.0,0.00016554663798313768
CYP20A1,0.0003310704284554569,0.0,0.0,0.0,0.0,0.00016553521422772846
CANT1,0.00033094119848419426,0.0,0.0,0.0,0.0,0.00016547059924209713
C12orf23,0.000330940625845541,0.0,0.0,0.0,0.0,0.0001654703129227705
CD9,0.0003309126434127839,0.0,0.0,0.0,0.0,0.00016545632170639196
RAB33A,0.00033090673725923007,0.0,0.0,0.0,0.0,0.00016545336862961504
SMC5,0.0003308791184120541,0.0,0.0,0.0,0.0,0.00016543955920602705
TMED7,0.0003308165025792399,0.0,0.0,0.0,0.0,0.00016540825128961994
ICOSLG,0.00033057544174758626,0.0,0.0,0.0,0.0,0.00016528772087379313
LMF1,0.00033056249244959056,0.0,0.0,0.0,0.0,0.00016528124622479528
CDC73,0.00033031364332936227,0.0,0.0,0.0,0.0,0.00016515682166468113
BPHL,0.0003302527975999434,0.0,0.0,0.0,0.0,0.0001651263987999717
ABCC5,0.00033012597272667537,0.0,0.0,0.0,0.0,0.00016506298636333769
RP11-617D20.1,0.0003300773972336532,0.0,0.0,0.0,0.0,0.0001650386986168266
METTL4,0.0003300339875908263,0.0,0.0,0.0,0.0,0.00016501699379541316
SLC18B1,0.00032996963664304134,0.0,0.0,0.0,0.0,0.00016498481832152067
ERV3-1,0.00032996909584050475,0.0,0.0,0.0,0.0,0.00016498454792025237
MINPP1,0.00032973948457296705,0.0,0.0,0.0,0.0,0.00016486974228648352
TMLHE,0.00032964632393697887,0.0,0.0,0.0,0.0,0.00016482316196848943
PGM1,0.0003295003194146937,0.0,0.0,0.0,0.0,0.00016475015970734684
NADK,0.00032940853126349636,0.0,0.0,0.0,0.0,0.00016470426563174818
ODF2,0.0003293558344388118,0.0,0.0,0.0,0.0,0.0001646779172194059
TBC1D25,0.00032921009299917355,0.0,0.0,0.0,0.0,0.00016460504649958677
ZDHHC17,0.0003289485145351234,0.0,0.0,0.0,0.0,0.0001644742572675617
ZNF140,0.0003289392920743869,0.0,0.0,0.0,0.0,0.00016446964603719345
NUBP1,0.0003286139144286878,0.0,0.0,0.0,0.0,0.0001643069572143439
BEX5,0.0003284314674894905,0.0,0.0,0.0,0.0,0.00016421573374474525
NUAK2,0.00032836693980776364,0.0,0.0,0.0,0.0,0.00016418346990388182
FBXO28,0.00032797698291812846,0.0,0.0,0.0,0.0,0.00016398849145906423
PDE12,0.0003276825432622201,0.0,0.0,0.0,0.0,0.00016384127163111004
POLR3E,0.00032735371430051013,0.0,0.0,0.0,0.0,0.00016367685715025507
CTC1,0.00032702278749752726,0.0,0.0,0.0,0.0,0.00016351139374876363
KLF10,0.00032651725345506246,0.0,0.0,0.0,0.0,0.00016325862672753123
MSL1,0.00032645705750128124,0.0,0.0,0.0,0.0,0.00016322852875064062
NPEPL1,0.00032642532306214803,0.0,0.0,0.0,0.0,0.00016321266153107402
SPATA2L,0.00032630246322007986,0.0,0.0,0.0,0.0,0.00016315123161003993
RNF4,0.00032626337306075436,0.0,0.0,0.0,0.0,0.00016313168653037718
CTD-2521M24.9,0.00032621532809646697,0.0,0.0,0.0,0.0,0.00016310766404823348
CHP1,0.00032598928362591724,0.0,0.0,0.0,0.0,0.00016299464181295862
ACSF2,0.00032589571339234117,0.0,0.0,0.0,0.0,0.00016294785669617058
FTSJ1,0.00032577547330184617,0.0,0.0,0.0,0.0,0.00016288773665092308
RECQL,0.0003257454182652962,0.0,0.0,0.0,0.0,0.0001628727091326481
DBP,0.00032574303909765255,0.0,0.0,0.0,0.0,0.00016287151954882628
HDGF,0.00032560034617373757,0.0,0.0,0.0,0.0,0.00016280017308686879
ATG2A,0.0003255426023441042,0.0,0.0,0.0,0.0,0.0001627713011720521
SENP5,0.0003254292565547459,0.0,0.0,0.0,0.0,0.00016271462827737294
SYCE1L,0.00032505800950591215,0.0,0.0,0.0,0.0,0.00016252900475295607
SKP2,0.00032502012565473627,0.0,0.0,0.0,0.0,0.00016251006282736813
MAP4K2,0.00032497272561446346,0.0,0.0,0.0,0.0,0.00016248636280723173
CCDC88B,0.0003249599302111644,0.0,0.0,0.0,0.0,0.0001624799651055822
SP2,0.00032469315456693957,0.0,0.0,0.0,0.0,0.00016234657728346979
ALDH16A1,0.00032460461648641583,0.0,0.0,0.0,0.0,0.00016230230824320791
MED7,0.0003245771514950683,0.0,0.0,0.0,0.0,0.00016228857574753414
MPI,0.00032447932353425204,0.0,0.0,0.0,0.0,0.00016223966176712602
SNRNP48,0.0003242428801535744,0.0,0.0,0.0,0.0,0.0001621214400767872
GNPNAT1,0.00032422495889791785,0.0,0.0,0.0,0.0,0.00016211247944895892
TTC38,0.00032348954770135605,0.0,0.0,0.0,0.0,0.00016174477385067802
ALKBH8,0.00032348943578105967,0.0,0.0,0.0,0.0,0.00016174471789052983
GNPTG,0.0003234733006990515,0.0,0.0,0.0,0.0,0.00016173665034952575
ATP11A,0.00032347214134634326,0.0,0.0,0.0,0.0,0.00016173607067317163
KIF1C,0.00032301109130001887,0.0,0.0,0.0,0.0,0.00016150554565000944
IL23A,0.0003229878386459284,0.0,0.0,0.0,0.0,0.0001614939193229642
AP5M1,0.00032248465572054405,0.0,0.0,0.0,0.0,0.00016124232786027202
RAD18,0.00032218325158837294,0.0,0.0,0.0,0.0,0.00016109162579418647
PLCL2,0.00032181003913839886,0.0,0.0,0.0,0.0,0.00016090501956919943
MRPS36,0.0003216306596873971,0.0,0.0,0.0,0.0,0.00016081532984369855
HMGN2,0.00032152060968580656,0.0,0.0,0.0,0.0,0.00016076030484290328
STYX,0.00032139187901838355,0.0,0.0,0.0,0.0,0.00016069593950919178
ARL11,0.00032126607212456507,0.0,0.0,0.0,0.0,0.00016063303606228253
DPP8,0.0003209850936014164,0.0,0.0,0.0,0.0,0.0001604925468007082
RPUSD1,0.0003208792567806326,0.0,0.0,0.0,0.0,0.0001604396283903163
CCDC159,0.0003206417896628814,0.0,0.0,0.0,0.0,0.0001603208948314407
ATP13A1,0.0003206198205355777,0.0,0.0,0.0,0.0,0.00016030991026778885
ZC3H11A,0.00032033715036920756,0.0,0.0,0.0,0.0,0.00016016857518460378
AGO2,0.00032019635933839045,0.0,0.0,0.0,0.0,0.00016009817966919522
RABL2A,0.0003201829776096343,0.0,0.0,0.0,0.0,0.00016009148880481716
